Date,VALUE,VOLUME
2019-12-06 13:30:12.067,98.53,1.0
2019-12-06 13:30:12.076,98.53,1.0
2019-12-06 13:30:13.527,98.53,1.0
2019-12-06 13:30:13.536,98.53,2.0
2019-12-06 13:30:15.087,,9.0
2019-12-06 13:30:15.175,,1.0
2019-12-06 13:30:15.175,,1.0
2019-12-06 13:30:15.245,98.53,1.0
2019-12-06 13:30:15.316,98.535,40.0
2019-12-06 13:30:16.976,98.525,6.0
2019-12-06 13:30:23.855,98.535,2.0
2019-12-06 13:30:23.865,98.53,1.0
2019-12-06 13:30:26.063,,5.0
2019-12-06 13:30:26.063,,1.0
2019-12-06 13:30:26.064,,1.0
2019-12-06 13:30:28.195,,2.0
2019-12-06 13:30:28.225,,1.0
2019-12-06 13:30:28.734,,3.0
2019-12-06 13:30:29.044,98.525,10.0
2019-12-06 13:30:29.055,98.525,115.0
2019-12-06 13:30:35.233,98.525,9.0
2019-12-06 13:30:35.253,98.525,7.0
2019-12-06 13:30:35.273,98.525,2.0
2019-12-06 13:30:35.273,98.525,1.0
2019-12-06 13:30:35.383,98.525,5.0
2019-12-06 13:30:37.991,,11.0
2019-12-06 13:30:37.991,,1.0
2019-12-06 13:30:38.002,,2.0
2019-12-06 13:30:38.002,,1.0
2019-12-06 13:30:38.012,,1.0
2019-12-06 13:30:38.014,,1.0
2019-12-06 13:30:38.212,,2.0
2019-12-06 13:30:38.212,,1.0
2019-12-06 13:30:38.212,,31.0
2019-12-06 13:30:38.213,,2.0
2019-12-06 13:30:38.383,,1.0
2019-12-06 13:30:40.113,,1.0
2019-12-06 13:30:40.344,,6.0
2019-12-06 13:30:40.344,,1.0
2019-12-06 13:30:40.654,,1.0
2019-12-06 13:30:40.654,,1.0
2019-12-06 13:30:41.492,,4.0
2019-12-06 13:30:43.503,,1.0
2019-12-06 13:30:43.503,98.525,3.0
2019-12-06 13:30:43.513,98.525,7.0
2019-12-06 13:30:43.513,98.525,14.0
2019-12-06 13:30:46.074,,1.0
2019-12-06 13:30:46.323,,1.0
2019-12-06 13:30:50.352,,3.0
2019-12-06 13:31:00.883,,6.0
2019-12-06 13:31:07.553,,1.0
2019-12-06 13:31:07.563,,3.0
2019-12-06 13:31:10.872,98.525,7.0
2019-12-06 13:31:11.761,98.525,2.0
2019-12-06 13:31:12.409,98.525,2.0
2019-12-06 13:31:12.411,98.525,1.0
2019-12-06 13:31:12.951,98.525,4.0
2019-12-06 13:31:14.239,98.525,2.0
2019-12-06 13:31:14.241,98.525,2.0
2019-12-06 13:31:19.141,98.525,1.0
2019-12-06 13:31:30.371,98.525,1.0
2019-12-06 13:31:30.391,,39.0
2019-12-06 13:31:38.067,98.525,4.0
2019-12-06 13:31:47.958,,8.0
2019-12-06 13:31:47.968,,258.0
2019-12-06 13:31:47.978,,3.0
2019-12-06 13:31:47.978,,3.0
2019-12-06 13:31:47.978,,82.0
2019-12-06 13:31:59.585,,4.0
2019-12-06 13:32:00.887,98.525,119.0
2019-12-06 13:32:01.806,98.525,11.0
2019-12-06 13:32:03.726,,2.0
2019-12-06 13:32:03.746,,1.0
2019-12-06 13:32:04.124,,1.0
2019-12-06 13:32:04.236,,1.0
2019-12-06 13:32:04.316,,1.0
2019-12-06 13:32:04.326,,1.0
